nps_score	checkin_date	checkout_date	created_at	source	order_id	hotel_name	pod_type	nps_review
10	2023-06-06 0:00:00	2023-06-09 0:00:00	2023-06-09 1:24:17	Android	10121685939643704	Bobobox Juanda Jakarta	EARTH SINGLE	Room inkl. Bathroom was very clean, Staff was friendly, Hostel was in a very good location, access was easy
9	2023-06-08 0:00:00	2023-06-09 0:00:00	2023-06-09 1:24:00	iOS	10091685600902144	Bobobox Kota Lama	Earth Single	very clean, prime location, need to improve for breakfast option
10	2023-06-07 0:00:00	2023-06-09 0:00:00	2023-06-09 0:55:19	iOS	10081685985980778	Bobobox Kota Tua	Earth Double	nyaman
5	2023-06-08 0:00:00	2023-06-09 0:00:00	2023-06-09 0:40:04	iOS	10241681076252526	Bobocabin Puncak Gunung Mas	Executive Cabin	I wasted two hours of my time because the air conditioning unit was out of order
10	2023-06-08 0:00:00	2023-06-09 0:00:00	2023-06-09 0:30:09	Android	10061686193692672	Bobobox Kebayoran Baru	SKY SINGLE	It was nice. But please automated volume down for introduction check in after 10 pm. Sometimes it was intupt my sleep because the sound of introduction when people check in
8	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-06-08 23:15:45	iOS	10171682741929358	Bobocabin Ranca Upas	Standard Cabin	Dapur kotor
8	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-06-08 23:15:11	iOS	10171682741402645	Bobocabin Ranca Upas	Standard Cabin	Semua bersih kecuali dapur. Dapur pengap dan kotor sekali. Terutama di sink
10	2023-06-08 0:00:00	2023-06-09 0:00:00	2023-06-08 22:55:39	Android	10231683561881973	Bobocabin Kintamani 	DELUXE CABIN	Host freindly and great service
7	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-08 16:36:09	iOS	10211685936603848	Bobobox Alun-Alun Malang	Sky Double	Saya dapat selimut dan bantal kotor masih ada bercak darah , kualitas kasur sangat tidak nyaman terlalu keras 
7	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-06-08 16:24:28	Android	10001685379739878	Bobobox Paskal	EARTH DOUBLE	tembok capsulenya agak retak, pintunya juga sedikit bermasalah, AC-nya tidak dingin seperti biasanya, toiletnya rusak. semoga kedepannya bisa lebih diperbaiki lagi dan bisa nyaman seperti dulu :)
10	2023-06-05 0:00:00	2023-06-08 0:00:00	2023-06-08 12:28:22	Android	10221685953619795	Bobobox ITC Kuningan	EARTH DOUBLE	5*
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 10:11:42	iOS	10241685973463868	Bobocabin Puncak Gunung Mas	Deluxe Cabin	untuk hairdryer yg tiba2 mati , air panas jg yg ga sllu ada , jd ada waktu nya gitu kl habis ,air panas isi 120menit.  untuk hrg kamar yg 800an, ga pake tv seharusnya untuk air hrs selalu ada panas dan dingin. sm wifi aja sih yg agak jelek. overall oke , pasti bakal balik lagi sih. kamar nya seru walau kasurnya agak keras:)
9	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 10:09:05	Android	10071686043026655	Bobobox Alun-Alun Bandung	EARTH SINGLE	Sabun bau aneh, hanya di lt 3
7	2023-05-18 0:00:00	2023-05-20 0:00:00	2023-06-08 9:18:07	Android	10071683505838604	Bobobox Alun-Alun Bandung	SKY DOUBLE	Water system was broken during my stay. Not all bathroom functioning. The AC in my pod too cold at first. Then its not working at all
7	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-08 8:47:54	Android	10041686049487510	Bobobox Pancoran	EARTH DOUBLE	LIFT MATI
7	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 8:47:39	Android	10041686108329797	Bobobox Pancoran	EARTH DOUBLE	LIFT NYA MATI. KASIAN BUAT PEREMPUAN , BUAT NAIK TURUN LWT TANGGA ..   APA LG KALO YG LAGI HAMIL!
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 7:50:07	Android	10061686123472392	Bobobox Kebayoran Baru	SKY DOUBLE	Toilet laki laki di lantai 1, salah satu tempat mandi nya ada yg mampet, jdi air gk bisa ngalir, selebihnya kaya biasa, sip
10	2023-05-11 0:00:00	2023-05-12 0:00:00	2023-06-08 7:25:59	Android	10111683786288751	Bobobox Tanah Abang	EARTH DOUBLE	X
8	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 6:43:53	Android	10001686072308683	Bobobox Paskal	SKY DOUBLE	Ac
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 6:36:05	iOS	10351686053877946	Bobocabin Madasari Pangandaran	Deluxe Cabin	Terbaikkk pokoknyaa
6	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 6:23:32	iOS	10221685968074867	Bobobox ITC Kuningan	Earth Double	Tolilet bau pesing, di kasur banyak rambut
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 5:40:39	Android	10071685973914422	Bobobox Alun-Alun Bandung	EARTH DOUBLE	Security nya sopan dan baik, FO nya juga baik & sopan, sigap menjawab chat di aplikasi ketika saya membutuhkan keperluan saya. Untuk lainnya baik & bagus, dapat diskon jadi lumayan banget potongnya. Terbaik recommended, terimakasih  🙏🏻
9	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 5:31:25	Android	10061686116728659	Bobobox Kebayoran Baru	SKY DOUBLE	Mungkin harus sedia in juga colokan yang 2 kaki
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 5:06:31	Android	10351686057613321	Bobocabin Madasari Pangandaran	DELUXE CABIN	Mantapp pelayanan baik bangett, staff ramah semuaa.
7	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 5:00:45	Android	10191686055586852	Bobocabin Cikole	EXECUTIVE CABIN	Seprai dan bedding nya agak bau apek, mungkin perlu ada dehumidifier biar gk lembab
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 4:52:09	Android	10091685956913512	Bobobox Kota Lama	SKY SINGLE	Enak tempatnya, nyaman dipake tidur fasillitas yang ditawarkan oke sekali bikin betah pokoknya!
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 4:50:42	Android	10221685968074867	Bobobox ITC Kuningan	EARTH DOUBLE	mantap nyaman, bersih, tenang. cuma kalo kita mesen yg earth trus diatas nya ada yg sky itu agak berisik dikit kedengeran sampebyg ke earth. sama toilet cewe nya agak bau
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 4:34:00	Android	10181686029447904	Bobobox Mega Bekasi	EARTH DOUBLE	perfect
10	2023-06-06 23:00:00	2023-06-07 23:00:00	2023-06-08 4:22:44	iOS	10231684427067375	Bobocabin Kintamani 	Deluxe Cabin Hot Tub	Udara n view
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 4:17:53	Android	10231685878051043	Bobocabin Kintamani 	DELUXE CABIN	Enjoy the tech! But sadly, not all food are available and the way lil bit difficult to access. But overall it all amazing for stay here, the view and vibe was fascinating!!
8	2023-06-06 23:00:00	2023-06-07 23:00:00	2023-06-08 4:11:35	iOS	10331686022480023	Bobocabin Ubud	Deluxe Cabin Hot Tub	It was great, but the hot water in the shower ran out in less than 5 minutes and the breakfast was very small. Everything else was amazing though 
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 4:09:56	Android	10231684072540903	Bobocabin Kintamani 	DELUXE CABIN	Nice place to staycation with nature view
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 4:03:50	iOS	1.00017E+16	Bobobox Paskal	Earth Double	Good toilet
9	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-06-08 3:58:34	iOS	10081685244396681	Bobobox Kota Tua	Earth Single	love 
9	2023-05-27 0:00:00	2023-05-28 0:00:00	2023-06-08 3:58:25	iOS	10081685153301779	Bobobox Kota Tua	Sky Single	love stay here 
8	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-06-08 3:58:07	iOS	10111684852329768	Bobobox Tanah Abang	Earth Single	I love stay in here but ... cause pods divide 2 floor it make me uncomfort 
8	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 3:53:43	Android	10351686027269535	Bobocabin Madasari Pangandaran	DELUXE CABIN	Sering mati lampu
4	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-08 3:42:34	Android	10191682867471906	Bobocabin Cikole	STANDARD CABIN	water heater didnt work. bad wifi connection
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 3:23:59	Android	10121686131242672	Bobobox Juanda Jakarta	EARTH DOUBLE	👍
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 3:09:14	iOS	10251682548484754	Bobocabin Coban Rondo Malang	Executive Cabin	Nice view and comfy room. It will be good if there is a tool to kill the flies
9	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 3:00:10	iOS	10201685837665694	Bobocabin Signature Toba	Deluxe Cabin	Nice location with a beautiful view. Small room but comfy and clean. Very recommended 
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 2:52:49	iOS	10081685954735576	Bobobox Kota Tua	Earth Double	All okay 
8	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 2:33:26	Android	10061686119385978	Bobobox Kebayoran Baru	EARTH SINGLE	Toilet cant be use, because under construction.  And the noize from other still hearing in mybed.
7	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 2:15:04	iOS	10021685682879688	Bobobox Cipaganti	Sky Single	Wifi LAGGING, Sprei kasur dan bantal warnannya udah broken white, tegangan semprotan toilet naik turun
8	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 1:55:09	iOS	10081685774092936	Bobobox Kota Tua	Sky Single	It was good, tapi buat di pod 29 ac nya ga sedingin pod lain, tapi ok
10	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 0:48:34	Android	10231685594844931	Bobocabin Kintamani 	DELUXE CABIN	experience nya oke bgttttt!!!
10	2023-06-06 0:00:00	2023-06-08 0:00:00	2023-06-08 0:33:04	iOS	10121686065829377	Bobobox Juanda Jakarta	Sky Single	Terbaik , harga bersahabat pelayanan juara dan fasilitas kamar sangat bagus plus tempat yang bersih dan nyaman
8	2023-06-07 0:00:00	2023-06-08 0:00:00	2023-06-08 0:25:25	Android	10231685988981398	Bobocabin Kintamani 	DELUXE CABIN	Akses jalan masuk lebih diperbaiki lg
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 19:58:30	Android	10081686001400176	Bobobox Kota Tua	EARTH DOUBLE	Is really comfortable
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 17:45:21	Android	10111685985417287	Bobobox Tanah Abang	SKY SINGLE	Enak pokoknya, ruangannya pun wangi lalu kamar mandi nya pun bersih. Mantap puolll
7	2023-06-03 0:00:00	2023-06-04 0:00:00	2023-06-07 15:29:25	iOS	10231683378919688	Bobocabin Kintamani 	Executive Cabin	there were snails from toilet and down under. and also flies
10	2023-06-04 0:00:00	2023-06-05 0:00:00	2023-06-07 13:51:13	Android	10241684289236483	Bobocabin Puncak Gunung Mas	DELUXE CABIN	thank's pelayanan baik...
10	2023-05-25 0:00:00	2023-05-26 0:00:00	2023-06-07 11:32:50	iOS	10081684839443744	Bobobox Kota Tua	Sky Single	good option
7	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 11:12:14	Android	10211686052139729	Bobobox Alun-Alun Malang	SKY SINGLE	Air conditioner is not cool enough.
8	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-07 11:09:02	Android	10081685505951937	Bobobox Kota Tua	EARTH DOUBLE	Banyak orang yg ga tau Semprotan toiletnya dimana. Jadi pada bau toilet nya. Staff nya juga, kalo tamu datang harusnya langsung dikasih odol dan sikat gigi Karna di kamar ga disediakan
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 10:39:41	Android	10191685963611973	Bobocabin Cikole	STANDARD CABIN	terbaik  pokonya
10	2023-05-08 0:00:00	2023-05-09 0:00:00	2023-06-07 10:08:33	Android	10031683558783570	Bobobox Dago	SKY DOUBLE	Ok
10	2023-06-03 0:00:00	2023-06-04 0:00:00	2023-06-07 9:54:34	Android	10271685344173163	Bobocabin Padusan	DELUXE CABIN	Mantul
10	2023-05-24 0:00:00	2023-05-26 0:00:00	2023-06-07 8:50:41	Android	10031684899274397	Bobobox Dago	EARTH DOUBLE	Great
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-06-07 8:21:49	Android	10181684673455719	Bobobox Mega Bekasi	EARTH SINGLE	Good, nyaman banget tidur disini
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-07 8:07:39	iOS	10221684917787699	Bobobox ITC Kuningan	Earth Single	so far so good.
10	2023-05-20 0:00:00	2023-05-21 0:00:00	2023-06-07 7:37:57	Android	10351683893625559	Bobocabin Madasari Pangandaran	DELUXE CABIN	Amazing view...nice bobocabin madasari
9	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 7:18:10	iOS	10031685879067335	Bobobox Dago	Earth Double	Good
8	2023-05-22 0:00:00	2023-05-23 0:00:00	2023-06-07 7:04:28	Android	10031684740687065	Bobobox Dago	EARTH SINGLE	air panasnya agak lama panasnya
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-07 5:20:28	iOS	10271684288293349	Bobocabin Padusan	Deluxe Cabin	Mantul
8	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 5:07:10	Android	10271685966130570	Bobocabin Padusan	DELUXE CABIN	Very nice ....... ok
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 5:05:59	Android	10351685514803965	Bobocabin Madasari Pangandaran	DELUXE CABIN	Kamar mandi cabin no 7 agak bau, tolong di perbaiki yaaa. Tengkyuuuuu
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 5:03:37	Android	10091686026145532	Bobobox Kota Lama	SKY SINGLE	perfect box
9	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 5:00:47	iOS	10241685937022483	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Pengalaman yg menyenangkan..yang ga disangka, ada perlengkapan penyelamatan kayak pemadam api dan helm. Semuanya baik, kalopun ada yang ingin saya komentari mungkin kasur sebaiknya lbh empuk. Itu aja sih. Hehehe. Terima kasih.
8	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:58:00	iOS	10171686068753382	Bobocabin Ranca Upas	Standard Cabin	Make the food price more cheaper
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:57:07	Android	10091685797983858	Bobobox Kota Lama	SKY SINGLE	Oke, nyaman, murah
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:54:07	Android	10221686059136370	Bobobox ITC Kuningan	EARTH DOUBLE	Ok
8	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:50:17	Android	10081686001400176	Bobobox Kota Tua	EARTH DOUBLE	Tidur terasa nyaman, best!
9	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:48:37	Android	10251686030752091	Bobocabin Coban Rondo Malang	DELUXE CABIN	Good room
7	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:44:30	Android	10251684837996971	Bobocabin Coban Rondo Malang	DELUXE CABIN WITH VIEW	Connection wifi
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:40:11	Android	10241685521299264	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Good bgtt semuanyaa. Mba masnya jga helpfull bgt
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:35:10	Android	10071686015674931	Bobobox Alun-Alun Bandung	SKY DOUBLE	Very great bobobox alun alun  Thanks
9	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 4:32:34	Android	10121686082388469	Bobobox Juanda Jakarta	SKY SINGLE	Bersih, nyaman, cocok untuk yang suka ngeteng
10	2023-05-31 0:00:00	2023-06-07 0:00:00	2023-06-07 4:28:23	Android	10111685526360374	Bobobox Tanah Abang	SKY DOUBLE	all good here
8	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-07 3:40:41	Android	10141685865069484	Bobobox Slamet Riyadi Solo	SKY DOUBLE	Bobobox has a pretty small room so i think it's better to add some air freshener and a colder air conditioner so it dont smell musty.
10	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-07 3:40:19	iOS	10131684828078115	Bobobox Malioboro	Sky Double	Love
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 3:37:11	iOS	10241686026617066	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Good service , excellent dan feel like home 
9	2023-06-05 23:00:00	2023-06-06 23:00:00	2023-06-07 3:29:52	iOS	10231685874686999	Bobocabin Kintamani 	Deluxe Cabin	Sangat menarik pengalaman menginap disini. Luar biasa :)) 
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 3:28:48	Android	10061686056170861	Bobobox Kebayoran Baru	SKY DOUBLE	Selimutnya banyak bercak darah. Tolong dibersihin ato diganti aja lah. Jorok
10	2023-05-17 0:00:00	2023-05-18 0:00:00	2023-06-07 3:28:07	Android	10061684289917498	Bobobox Kebayoran Baru	SKY SINGLE	Selimutnya ada bercak darah banyak bgt di bagian dalemnya. Tolong dong diganti
10	2023-05-29 0:00:00	2023-05-31 0:00:00	2023-06-07 3:26:09	iOS	10091685361284778	Bobobox Kota Lama	Sky Single	Pertahankan kualitas
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-07 3:10:25	Android	10141685519414545	Bobobox Slamet Riyadi Solo	EARTH DOUBLE	Prime
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 3:10:25	Android	10121686054566112	Bobobox Juanda Jakarta	SKY SINGLE	Wonderful stay, as always.
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-07 3:09:47	Android	10141685519516252	Bobobox Slamet Riyadi Solo	EARTH SINGLE	Toilets a bit dirty. One of the lock/hinge missing. A consideration to have long bench/rack near the wash basin might a good idea to put our clothes/things while we brush teeth/using hair dryer.
8	2023-06-05 23:00:00	2023-06-06 23:00:00	2023-06-07 3:04:12	iOS	10331685851264448	Bobocabin Ubud	Deluxe Cabin Hot Tub	bisa dicari jalan keluar untuk akses menuju cabin, atau dihimbau dr awal untuk travel light agar barang bawaan tidak terlalu berat
10	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 3:02:41	Android	10231685874572414	Bobocabin Kintamani 	EXECUTIVE CABIN	The view from here is spectacular , recommended if you do not want to do any trekking, simple sunrise in the morning really made your day
9	2023-06-06 0:00:00	2023-06-07 0:00:00	2023-06-07 2:33:58	iOS	10261685963484675	Bobocabin Baturraden	Executive Cabin	Lingkungannya hebat 
8	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-06 17:39:58	Android	10351684485080680	Bobocabin Madasari Pangandaran	EXECUTIVE CABIN	Lebih bagus lagi di sediakan dispenser air galon
8	2023-05-18 0:00:00	2023-05-19 0:00:00	2023-06-06 16:47:18	Android	10211684402135694	Bobobox Alun-Alun Malang	EARTH SINGLE	Kamar lumayan nyaman, musholla nyaman, kamar mandi bersih dan showernya deras dan yang juga tidak kalah penting banyak pilihan penjual makanan disekitar bobobox. Yang membuat kurang nyaman adalah kurang kedap suara (suara gerakan dan obrolan penghuni kamar sebelah terdengar) sehingga berisik/mengganggu. Semoga bisa menjadi lebih baiik 👍
7	2023-06-03 0:00:00	2023-06-04 0:00:00	2023-06-06 16:20:58	Android	10121685725622869	Bobobox Juanda Jakarta	EARTH DOUBLE	Good enough
10	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-06 15:18:11	Android	10071685935020522	Bobobox Alun-Alun Bandung	SKY DOUBLE	I like
10	2023-06-01 0:00:00	2023-06-04 0:00:00	2023-06-06 14:24:39	Android	10121685593688609	Bobobox Juanda Jakarta	SKY SINGLE	Excellent
10	2023-06-01 0:00:00	2023-06-03 0:00:00	2023-06-06 12:41:27	Android	10031685542901701	Bobobox Dago	EARTH DOUBLE	Yang dago kayanya yg paling baik. Saya liat dari tempat makan saat ada pegawai pria  mau membersihkan kamar mandi perempuan, pegawainya ketuk dulu kamar mandi dari luar. Itu sopan sekali. Tapi, saat giliran saya yang lagi di dalam kamar mandi pria, lagi cuci muka depan wastafel, kenapa pegawai perempuan langsung masuk2 aja. Kalo ternyata ada yg lagi kencing, malu lah
7	2023-06-04 0:00:00	2023-06-05 0:00:00	2023-06-06 12:30:12	iOS	10171684747521333	Bobocabin Ranca Upas	Standard Cabin	lebih baik untuk kamar mandi sharing shower nya yang bisa di gerakan karna agak sulit bawa anak kecil untuk bilas bab/bak nya... semoga kedepan toilet nya ada shower di wc dan di tempat mandi nya
9	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-06 11:38:23	iOS	10181685958647605	Bobobox Mega Bekasi	Earth Double	Bersih dan bagus
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-06-06 11:15:24	Android	10121685332956150	Bobobox Juanda Jakarta	EARTH DOUBLE	0
9	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-06 11:12:22	Android	10071685848851855	Bobobox Alun-Alun Bandung	SKY SINGLE	Cozy
6	2023-05-17 0:00:00	2023-05-18 0:00:00	2023-06-06 10:03:32	Android	10171681622538590	Bobocabin Ranca Upas	DELUXE CABIN	Pesen kamar dgn kamar mandi dalem, tapi ternyata lokasinya ada diatas bgt sebelahan sama hutan, pas udah sorean-maghrib ada anjing disekitar cabin, jd gaberani keluar selama di cabin meskipun kata pegawainya baik&punya warga disitu, tapi ttp aja khawatir najisnya 😓. Ditambah ketemu uler keluar dari danaunya pas siang2😭. Untuk fasilitas dlm cabinnya lumayan bagus, cuma dpt kamar yg teko nya rusak
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-06 8:43:55	Android	10141685546276379	Bobobox Slamet Riyadi Solo	SKY SINGLE	Keren
9	2023-06-02 0:00:00	2023-06-03 0:00:00	2023-06-06 8:14:10	Android	10211685022517110	Bobobox Alun-Alun Malang	SKY SINGLE	Toilet cleanliness could be improved
10	2023-05-17 0:00:00	2023-05-18 0:00:00	2023-06-06 6:35:26	Android	10251679566174754	Bobocabin Coban Rondo Malang	DELUXE CABIN WITH VIEW	Lokasi yg bagus fasilitas baik bersih cocok untuk melepaskan penat udara dingin dan bersih
10	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-06 6:29:50	Android	10001685586807681	Bobobox Paskal	EARTH DOUBLE	SE NYAMAN ITU, PELAYAN NYA RAMAH RAMAH, ANTI JULID" CLUB
10	2023-06-04 0:00:00	2023-06-05 0:00:00	2023-06-06 6:18:55	Android	10061685886917249	Bobobox Kebayoran Baru	SKY DOUBLE	Lantai 3 tolong di perhatikan lagi yaa ac kurang nyaman toilet kurang bersih dispenser rusak
9	2023-06-05 0:00:00	2023-06-06 0:00:00	2023-06-06 5:44:48	Android	10241685214496628	Bobocabin Puncak Gunung Mas	DELUXE CABIN	I love it! It's refreshing and close to Jakarta. My kids really enjoy the time spent, it's safe for kids & well maintained. The only downpart is the toilet inside the cabin, a bit smelly, maybe because of the air circulation. However, in general, amazing, recomended for those who want some nature vibe without nature challenges. Going to come back someday
